0.0,/t/spot2
0.801125,/cfg/spot.spot2/quarter_on,f,2.0
1.531536,/cfg/spot.spot2/quarter_on,f,3.0
2.301151,/cfg/spot.spot2/quarter_on,f,4.0
3.131271,/cfg/spot.spot2/quarter_on,f,1.0
3.797846,/cfg/spot.spot2/quarter_on,f,2.0
4.532609,/cfg/spot.spot2/quarter_on,f,3.0
5.297444,/cfg/spot.spot2/quarter_on,f,4.0
6.265325,/cfg/spot.spot2/quarter_on,f,1.0
6.932803,/cfg/spot.spot2/quarter_on,f,2.0
7.663845,/cfg/spot.spot2/quarter_on,f,3.0
8.435011,/cfg/spot.spot2/quarter_on,f,4.0
9.267848,/cfg/spot.spot2/quarter_on,f,1.0
9.935019,/cfg/spot.spot2/quarter_on,f,2.0
10.66697,/cfg/spot.spot2/quarter_on,f,3.0
11.431496,/cfg/spot.spot2/quarter_on,f,4.0
12.298051,/cfg/spot.spot2/quarter_on,f,1.0
12.663882,/cfg/spot.spot2/quarter_on,f,2.0
13.069077,/cfg/spot.spot2/quarter_on,f,3.0
13.465988,/cfg/spot.spot2/quarter_on,f,4.0
13.96511,/cfg/spot.spot2/quarter_on,f,1.0
14.331505,/cfg/spot.spot2/quarter_on,f,2.0
14.734658,/cfg/spot.spot2/quarter_on,f,3.0
15.131118,/cfg/spot.spot2/quarter_on,f,4.0
15.530908,/cfg/spot.spot2/quarter_on,f,1.0
15.898041,/cfg/spot.spot2/quarter_on,f,2.0
16.301585,/cfg/spot.spot2/quarter_on,f,3.0
16.699614,/cfg/spot.spot2/quarter_on,f,4.0
17.202177,/cfg/spot.spot2/quarter_on,f,1.0
17.566064,/cfg/spot.spot2/quarter_on,f,2.0
17.964531,/cfg/spot.spot2/quarter_on,f,3.0
18.366241,/cfg/spot.spot2/quarter_on,f,4.0
18.664501,/cfg/spot.spot2/quarter_on,f,1.0
18.864752,/cfg/spot.spot2/quarter_on,f,2.0
19.068588,/cfg/spot.spot2/quarter_on,f,3.0
19.2684,/cfg/spot.spot2/quarter_on,f,4.0
19.498092,/cfg/spot.spot2/quarter_on,f,1.0
19.69754,/cfg/spot.spot2/quarter_on,f,2.0
19.897697,/cfg/spot.spot2/quarter_on,f,3.0
20.100421,/cfg/spot.spot2/quarter_on,f,4.0
20.267119,/cfg/spot.spot2/quarter_on,f,1.0
20.46887,/cfg/spot.spot2/quarter_on,f,2.0
20.666898,/cfg/spot.spot2/quarter_on,f,3.0
20.865441,/cfg/spot.spot2/quarter_on,f,4.0
21.09768,/cfg/spot.spot2/quarter_on,f,1.0
21.301375,/cfg/spot.spot2/quarter_on,f,2.0
21.498783,/cfg/spot.spot2/quarter_on,f,3.0
21.699906,/cfg/spot.spot2/quarter_on,f,4.0
21.834805,/cfg/spot.spot2/quarter_on,f,1.0
22.032188,/cfg/spot.spot2/quarter_on,f,2.0
22.236157,/cfg/spot.spot2/quarter_on,f,3.0
22.436262,/cfg/spot.spot2/quarter_on,f,4.0
22.666529,/cfg/spot.spot2/quarter_on,f,1.0
22.868052,/cfg/spot.spot2/quarter_on,f,2.0
23.066755,/cfg/spot.spot2/quarter_on,f,3.0
23.268938,/cfg/spot.spot2/quarter_on,f,4.0
23.332248,/cfg/spot.spot2/quarter_on,f,1.0
23.535193,/cfg/spot.spot2/quarter_on,f,2.0
23.734255,/cfg/spot.spot2/quarter_on,f,3.0
23.932095,/cfg/spot.spot2/quarter_on,f,4.0
24.230401,/cfg/spot.spot2/quarter_on,f,2.0
24.368424,/cfg/spot.spot2/quarter_on,f,0.0
24.801079,/s/spot2
