0,/p/lava.01.start
3.32135,/p/lava.02.beat
4.6572,/p/lava.02.beat
5.99313,/p/lava.02.beat
7.3291,/p/lava.02.beat
8.64798,/p/lava.02.beat
9.9827,/p/lava.02.beat
11.3187,/p/lava.02.beat
12.6544,/p/lava.02.beat
13.9901,/p/lava.02.beat
15.3248,/p/lava.02.beat
16.644,/p/lava.02.beat
17.985,/p/lava.02.beat
19.2383,/p/lava.02.beat
20.5746,/p/lava.02.beat
21.9087,/p/lava.02.beat
23.2383,/p/lava.02.beat
23.9075,/p/lava.03.bed
24.574,/p/lava.02.beat
25.9101,/p/lava.02.beat
27.2382,/p/lava.02.beat
28.5735,/p/lava.02.beat
29.9092,/p/lava.02.beat
31.2443,/p/lava.02.beat
32.5734,/p/lava.02.beat
33.9087,/p/lava.02.beat
35.2439,/p/lava.02.beat
36.5734,/p/lava.02.beat
37.9084,/p/lava.02.beat
39.2534,/p/lava.02.beat
40.5721,/p/lava.02.beat
41.9079,/p/lava.02.beat
43.243,/p/lava.02.beat
44.5728,/p/lava.02.beat
45.9068,/p/lava.02.beat
47.2429,/p/lava.02.beat
48.5719,/p/lava.02.beat
49.9231,/p/lava.02.beat
51.2429,/p/lava.02.beat
52.5777,/p/lava.02.beat
53.9067,/p/lava.02.beat
55.242,/p/lava.02.beat
56.5847,/p/lava.02.beat
57.906,/p/lava.02.beat
59.2408,/p/lava.02.beat
60.5757,/p/lava.02.beat
61.906,/p/lava.02.beat
63.2401,/p/lava.02.beat
64.4079,/p/lava.02.beat
65.743,/p/lava.02.beat
66.7008,/p/lava.04.grow
74.6493,/lava,i,5
75.9818,/lava,i,5
77.3272,/lava,i,5
79.9781,/lava,i,5
81.3123,/lava,i,5
82.6497,/lava,i,5
85.3171,/lava,i,5
87.9132,/p/lava.06.nightmare
87.9763,/lava,i,5
90.6461,/lava,i,5
92.3152,/lava,i,5
93.3105,/lava,i,5
95.9831,/lava,i,5
97.6529,/lava,i,5
98.6492,/lava,i,5
101.313,/lava,i,5
102.979,/lava,i,5
103.981,/lava,i,5
109.312,/p/lava.07.chorus1.end
125.813,/p/lava.02.beat
127.142,/p/lava.02.beat
128.478,/p/lava.02.beat
129.812,/p/lava.02.beat
131.31,/p/lava.02.beat
132.647,/p/lava.02.beat
133.98,/p/lava.02.beat
135.31,/p/lava.02.beat
136.645,/p/lava.02.beat
137.979,/p/lava.02.beat
139.309,/p/lava.02.beat
140.646,/p/lava.02.beat
141.982,/p/lava.02.beat
143.31,/p/lava.02.beat
144.644,/p/lava.02.beat
145.98,/p/lava.02.beat
147.308,/p/lava.02.beat
148.643,/p/lava.02.beat
149.98,/p/lava.02.beat
151.309,/p/lava.02.beat
152.643,/p/lava.02.beat
153.98,/p/lava.02.beat
155.314,/p/lava.02.beat
156.643,/p/lava.02.beat
157.31,/p/lava.04.grow
165.312,/lava,i,5
166.658,/lava,i,5
167.981,/lava,i,5
170.645,/lava,i,5
171.98,/lava,i,5
173.331,/lava,i,5
175.982,/lava,i,5
178.644,/lava,i,5
178.814,/p/lava.06.nightmare
181.312,/lava,i,5
182.983,/lava,i,5
183.98,/lava,i,5
186.686,/lava,i,5
188.311,/lava,i,5
189.315,/lava,i,5
191.978,/lava,i,5
193.644,/lava,i,5
194.645,/lava,i,5
196.648,/p/lava.08.flatline
