0,/p/mud.01.machinebuild
8.08105,/p/mud.03.roof1
40.365,/p/mud.02.machineloop
42.4282,/p/mud.02.machineloop
44.4366,/p/mud.02.machineloop
46.4637,/p/mud.02.machineloop
48.5114,/p/mud.02.machineloop
50.5326,/p/mud.02.machineloop
52.5676,/p/mud.02.machineloop
56.6427,/p/mud.02.machineloop
58.679,/p/mud.02.machineloop
60.6974,/p/mud.02.machineloop
62.735,/p/mud.02.machineloop
64.7706,/p/mud.02.machineloop
66.808,/p/mud.02.machineloop
68.8448,/p/mud.02.machineloop
70.8832,/p/mud.02.machineloop
72.9027,/p/mud.02.machineloop
74.9391,/p/mud.02.machineloop
76.9779,/p/mud.02.machineloop
79.0121,/p/mud.02.machineloop
81.0497,/p/mud.02.machineloop
83.0697,/p/mud.02.machineloop
85.1063,/p/mud.02.machineloop
87.1427,/p/mud.02.machineloop
89.4303,/p/mud.05.roof2
105.707,/p/mud.04.wheel
107.744,/p/mud.04.wheel
109.765,/p/mud.04.wheel
111.801,/p/mud.04.wheel
113.838,/p/mud.04.wheel
115.874,/p/mud.04.wheel
117.911,/p/mud.04.wheel
119.942,/p/mud.04.wheel
121.973,/p/mud.04.wheel
124.002,/p/mud.04.wheel
126.054,/p/mud.04.wheel
128.074,/p/mud.04.wheel
130.111,/p/mud.04.wheel
132.15,/p/mud.04.wheel
134.182,/p/mud.04.wheel
136.225,/p/mud.04.wheel
137.995,/p/mud.02.machineloop
140.032,/p/mud.02.machineloop
142.051,/p/mud.02.machineloop
144.088,/p/mud.02.machineloop
146.126,/p/mud.02.machineloop
148.164,/p/mud.02.machineloop
150.199,/p/mud.02.machineloop
154.272,/p/mud.02.machineloop
156.643,/p/mud.02.machineloop
158.663,/p/mud.02.machineloop
160.7,/p/mud.02.machineloop
162.737,/p/mud.02.machineloop
164.774,/p/mud.02.machineloop
166.812,/p/mud.02.machineloop
168.849,/p/mud.02.machineloop
170.868,/p/mud.02.machineloop
172.903,/p/mud.02.machineloop
174.94,/p/mud.02.machineloop
176.978,/p/mud.02.machineloop
179.016,/p/mud.02.machineloop
181.035,/p/mud.02.machineloop
183.072,/p/mud.02.machineloop
185.125,/p/mud.02.machineloop
187.395,/p/mud.04.wheel
189.432,/p/mud.04.wheel
191.469,/p/mud.04.wheel
193.505,/p/mud.04.wheel
195.525,/p/mud.04.wheel
197.561,/p/mud.04.wheel
199.599,/p/mud.04.wheel
201.636,/p/mud.04.wheel
203.673,/p/mud.04.wheel
205.696,/p/mud.04.wheel
207.746,/p/mud.04.wheel
209.786,/p/mud.04.wheel
211.47,/p/mud.04.wheel
213.474,/p/mud.04.wheel
215.46,/p/mud.04.wheel
217.464,/p/mud.04.wheel
219.465,/p/mud.06.destruct
